"UniqueID","Probability1"
11862,0.0906159948238895
11863,0.24822380952381
11864,0.402320450696352
11865,1
11866,0.416915942077246
11867,0.250004317743695
11868,0.504523809523809
11869,1
11870,1
11871,0.0777285714285714
11872,0.448383500551736
11873,0.31456228428843
11874,0.489678586196412
11875,0.161698196248196
11876,0.150378571428571
11877,0.0505492063492063
11878,0.0701482683982684
11879,0.208998213601956
11880,0.0631626984126984
11881,0.459136404151404
11882,0.313283450274361
11883,0.194992171717172
11884,0.2723
11885,0.203961134029369
11886,1
11887,0.429146031746032
11888,0.577512475039874
11889,0.0755598845598845
11890,0.273267063492064
11891,1
11892,0.319958529883669
11893,0.0831468253968254
11894,0.407868384101279
11895,0.0337365079365079
11896,0.460108577533578
11897,0.277212337662338
11898,0.0743547619047619
11899,0.62009143815611
11900,0.0886218559218559
11901,0.228864285714286
11902,0.538783336148627
11903,0.303932160553729
11904,0.177030591630592
11905,0.350677424105196
11906,1
11907,0.997
11908,0.106555555555556
11909,0.931514285714286
11910,1
11911,0.143634221334221
11912,0.0207992063492063
11913,1
11914,1
11915,1
11916,0.102174999284292
11917,0.199209523809524
11918,0.0671670274170274
11919,1
11920,0.112473412698413
11921,0.0740079365079365
11922,1
11923,1
11924,0.475697235469844
11925,0.0898260514339462
11926,0.312479331779332
11927,0.0605207681207681
11928,1
11929,1
11930,0.819068181818182
11931,0.342848497838121
11932,0.480281613899325
11933,0.0628515873015873
11934,0.209904761904762
11935,1
11936,0.39821757216618
11937,0.072531746031746
11938,0.177192063492064
11939,1
11940,1
11941,1
11942,1
11943,1
11944,0.609930952380952
11945,0.125044444444444
11946,0.459304346498912
11947,0.0953045454545455
11948,1
11949,0.769400524953974
11950,0.468913555613633
11951,0.377496343219678
11952,0.388923232323232
11953,0.121962398420293
11954,0.190999206349206
11955,1
11956,0.155472566322566
11957,1
11958,0.171889163564367
11959,1
11960,0.539483541699846
11961,0.194544444444444
11962,1
11963,0.0379166283716284
11964,0.262587573975732
11965,0.377496343219678
11966,1
