"UniqueID","Probability1"
11862,0
11863,0
11864,0
11865,0.66286908725986
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0.679520478319183
11872,0
11873,0
11874,0
11875,0.827787103985792
11876,0
11877,0.321850359253624
11878,0.43402520107821
11879,0
11880,0
11881,0.321850359253624
11882,0
11883,0
11884,0
11885,0
11886,0
11887,0
11888,0
11889,0
11890,0
11891,1
11892,0
11893,0.425111663271781
11894,0
11895,0
11896,0
11897,0
11898,0
11899,0
11900,0
11901,0.303301927232859
11902,0.516892964726062
11903,0
11904,0
11905,0
11906,0.775487937233881
11907,0
11908,0
11909,0
11910,0
11911,0
11912,0
11913,0.859801039609813
11914,0.189101146737894
11915,0
11916,0
11917,0
11918,0.645018865403641
11919,0
11920,0
11921,0
11922,0.968678964764845
11923,1
11924,0.123731083829863
11925,1
11926,0
11927,0.728155356040891
11928,0
11929,0
11930,1
11931,0
11932,0
11933,0.74379818768742
11934,0
11935,0
11936,0
11937,0.991071486778932
11938,0.308505387635022
11939,0
11940,0.466459373576475
11941,0
11942,0.801970649494561
11943,0
11944,0.231589766892723
11945,1
11946,0.672762075311305
11947,1
11948,0
11949,1
11950,0.489754913178771
11951,0
11952,0
11953,1
11954,0
11955,0.982678563521807
11956,1
11957,0.218022596913612
11958,0
11959,0.881508606846574
11960,0.572057768703987
11961,0.737359222242378
11962,0
11963,0
11964,0
11965,0
11966,0.870242470117209
11967,0.790285616605952
11968,0.441587223531972
11969,0.427423195991276
11970,0.718970243927451
11971,0.262019007648221
11972,0.8923958775821
11973,0.999185337235404
11974,1
11975,0.901391524512822
11976,0.122032983978418
11977,0.652534259211037
11978,0.189787059466545
11979,1
11980,0
11981,0.78980848280516
11982,0.572406776917298
11983,1
11984,0.790861133214251
11985,1
11986,0
11987,0.862920536152688
11988,0
11989,1
11990,0.646720159637919
11991,0.79929167279244
11992,0
11993,1
11994,0
11995,0.249021519516391
11996,0.730038501127142
11997,0.00210813810250817
11998,0
11999,0
12000,0.883950347282694
12001,0.473418011015294
12002,1
12003,1
12004,1
12005,1
12006,0.759539224429581
12007,0.896587266011326
12008,0
12009,0.45436615908678
12010,1
12011,1
12012,0
12013,0
12014,0
12015,0.515701839619211
12016,0
12017,1
12018,1
12019,0.891628622323361
12020,0.742214221477148
12021,1
12022,0.7684878260396
12023,0.802163710223991
12024,0
12025,1
12026,1
12027,0.991650929237504
12028,0.190703505432577
12029,0.410423647381887
12030,1
12031,1
12032,0.434018919460908
12033,0
12034,1
12035,0
