"UniqueID","Probability1"
11862,0.19655125468991
11863,0.28687270765698
11864,0.131558403361345
11865,0.929441926854422
11866,0.40405788025788
11867,0.440809455916441
11868,0.49628779527109
11869,0.177237301587302
11870,0.0387730158730158
11871,0.760285576259489
11872,0.411718487417296
11873,0.78620021358021
11874,0.375843741930584
11875,0.281379365079365
11876,0.226138507252981
11877,0.523432863919975
11878,0.451655231412521
11879,0.446135752312466
11880,0.141677769772312
11881,0.385164077838426
11882,0.267200793650794
11883,0.589580248251869
11884,0.244675534485975
11885,0.298313124985432
11886,0.0774944444444444
11887,0.201586991439933
11888,0.116882922406584
11889,0.290069086743175
11890,0.308077435711007
11891,0.666336044511045
11892,0.415849619214261
11893,0.604420378582277
11894,0.236121384171384
11895,0.111211111111111
11896,0.433645251372943
11897,0
11898,0.0967
11899,0.542297992986468
11900,0.225165182884748
11901,0.483779365079365
11902,0.57407380952381
11903,0.292641381945269
11904,0.382786253233456
11905,0.340450793650794
11906,0.882348242542087
11907,0.293208389284255
11908,0.434061661541073
11909,0.189921650360898
11910,0.404366215095101
11911,0.0237445479641132
11912,0.270716301537674
11913,0.992155486167704
11914,0.299695317549336
11915,0.0746515873015873
11916,0.578359445747945
11917,0.234129272823003
11918,0.883585399188762
11919,0.412989848504322
11920,0.268747166056957
11921,0.199852005353321
11922,0.946898364184835
11923,0.936247873383926
11924,0.604375959063915
11925,0.873464285714286
11926,0.460665087238851
11927,0.84585499626301
11928,0.272896911059102
11929,0.272500670102844
11930,0.999717121588089
11931,0.636856784316356
11932,0.0599873015873016
11933,0.698023729780806
11934,0.231054063322871
11935,0.360801086993502
11936,0.188450427672167
11937,0.989305555555556
11938,0.592537289326756
11939,0.079332599063789
11940,0.285238888888889
11941,0.69028218268736
11942,0.83398955304929
11943,0.342993894993895
11944,0.518890547953451
11945,0.993979487179487
11946,0.928636371298867
11947,0.908852650507388
11948,0.2144461352657
11949,0.988617886133474
11950,0.492975396825397
11951,0.131491643578886
11952,0.51019727862167
11953,0.951286507936508
11954,0.38119357172755
11955,0.949175625955535
11956,0.993880952380952
11957,0.421817299823842
11958,0.0529704010025062
11959,0.649553301127214
11960,0.9485
11961,0.723236167412617
11962,0.590661516838189
11963,0.163494345565185
11964,0.337797584810766
11965,0.123428571428571
11966,0.84063619851693
11967,0.971131328455078
11968,0.849314720804963
11969,0.299428417922263
11970,0.953608523430707
11971,0.300685714285714
11972,0.830971865591605
11973,0.943962287674469
11974,0.985506378725545
11975,0.750833236120604
11976,0.582029062049062
11977,0.861353174603175
11978,0.25252583964319
11979,0.941994444715176
11980,0.344302380952381
11981,0.862876190476191
11982,0.754262146187146
11983,0.744407381507382
11984,0.662937448107448
11985,0.810957142857143
11986,0.384831440781441
11987,0.819781746031746
11988,0.171448534943369
11989,0.960621706668909
11990,0.874939682539682
11991,0.946649206349206
11992,0.813637335073912
11993,0.682872138680033
11994,0.0819870663153272
11995,0.367599465833394
11996,0.610961378382821
11997,0.522898412698413
11998,0.348077776531184
11999,0.517469296555093
12000,0.653900413433958
12001,0.682589202464202
12002,0.973050378510379
12003,0.665600793650794
12004,0.702433333333334
12005,0.968074405006758
12006,0.698943884639911
12007,0.849425396825397
12008,0.346417216125945
12009,0.734066712463423
12010,0.957858651577497
12011,0.979644843868826
12012,0.413960226002641
12013,0.116727777777778
12014,0.260223049914788
12015,0.833621428571429
12016,0.556423111494318
12017,0.923150687819233
12018,0.963119383444196
12019,0.838272222222222
12020,0.846170832020681
12021,0.96493414849856
12022,0.879824945414063
12023,0.94941328320802
12024,0.537329606990758
12025,0.939744444444445
12026,0.977500641025641
12027,0.901826741820586
12028,0.298394476962361
12029,0.6952380212134
12030,0.990797619047619
12031,0.675454260651629
12032,0.684231598292694
12033,0.329981746031746
12034,0.804713669913018
12035,0.277156349206349
12036,0.294749540372603
12037,0.296848759342893
12038,0.117471428571429
12039,0.538462009178561
12040,0.148859965822144
12041,0.588877959535962
12042,0.678977367739954
12043,0.0506357142857143
12044,0.837520634920635
12045,0.59290873015873
12046,0.421403968253968
12047,0.111962698412698
12048,0.968805555555556
12049,0.991390708768356
12050,0.350637142202428
12051,0.829516229401079
12052,0.166789454989455
12053,0.413163815057728
12054,0.412989848504322
12055,0.935613492334224
12056,0.829408509781623
12057,0.118580158730159
12058,0.67674126984127
12059,0.85455011777439
12060,0.226651226551227
12061,0.9331617021831
12062,0.977494444444445
12063,0.389259523809524
12064,0.693005555555556
12065,0.508284730808644
12066,0.57265740791911
12067,0.791480952380952
12068,0.791488342484074
12069,0.0839952380952381
12070,0.0106111111111111
12071,0.30323243242623
12072,0.975178143329152
12073,0.50985691835265
12074,0.525441735114428
12075,0.30385
12076,0.993590708768356
12077,0.257674441793102
12078,0.408195321566919
12079,0.763373873669036
12080,0.702788679630539
12081,0.469202347097347
12082,0.660181216931217
12083,0.870333580579312
12084,0.898398412698413
12085,0.132129938792113
12086,0.405874891774892
12087,0.759955505605506
12088,0.318067569009984
12089,0.358310754100972
12090,0.83809411092004
12091,0.656361111111111
12092,0.433371941391942
12093,0.770674141217151
12094,0.912630679908327
12095,0.215211736411736
12096,0.601057848814038
12097,0.774240331005548
12098,0.274526251526252
12099,0
12100,0.0758373015873016
12101,0.408195321566919
12102,0.693432775557776
12103,0.130089971139971
12104,0.0244683574879227
12105,0.992526595626596
12106,0.100796428571429
12107,0.988577777777778
12108,0.352174603174603
12109,0.347733106519097
12110,0.225579020297751
12111,0.697751923034895
12112,0.580130386432832
12113,0.627185714285714
12114,0.783230952380953
12115,0.159422741528714
12116,0.974911487185237
12117,0.214553174603175
12118,0.986214847465019
12119,0.0732588336783989
12120,0.0867569930339259
12121,0.956252380952381
12122,0.599882733685028
12123,0.995781575231719
12124,0.906407142857143
12125,0.97279377699669
12126,0.825692122519058
12127,0.68012348984349
12128,0.0591674973174973
12129,0.833579287650019
12130,0.893655431376329
12131,0.07076994478951
12132,0.611896328653267
12133,0.107115873015873
12134,0
12135,0.120048168498169
12136,0.840926668978211
12137,0.514736995650202
12138,0.564298253968254
12139,0.81978815858055
12140,0.597778772764686
12141,0.490877114958074
12142,0.130953301934486
12143,0.283550187596946
12144,0.115156685946961
12145,0.865543811772733
12146,0.918778815628815
12147,0.969387301587302
12148,0.0814435232895759
12149,0.880531261222438
12150,0.291364569877685
12151,0.953402382470103
12152,0.979043578643579
12153,0.245924502721813
12154,0.405348705391798
12155,0.399095556665557
12156,0.709013492063492
12157,0.915028809202493
12158,0.154269841269841
12159,0.100521428571429
12160,0.759432786928518
12161,0.974911487185237
12162,0.76579384652072
12163,0.396059047789654
12164,0.316910618359871
12165,0.431812409812409
12166,0.94088253968254
12167,0.546259567845033
12168,0.97633684186781
12169,0.834387961802792
12170,0.300839682539683
12171,0.393300959615433
12172,0.731428995719728
12173,0.847341919191919
12174,0.508525076537933
12175,0.425344184745423
12176,0.316034162502541
12177,0.948065482295482
12178,0.279510317460318
12179,0.104192167011732
12180,0.334884126984127
12181,0.80650749231161
12182,0.692208465487227
12183,0.781091399296197
12184,0.316910618359871
12185,0.588168175713175
12186,0.388334126984127
12187,0.829636816626121
12188,0.442050301989846
12189,0
12190,0.97121307988118
12191,0.750427470970174
12192,0.613264285714286
12193,0.359250398144867
12194,0.636856784316356
12195,0.200689819069704
12196,0.94448421648599
12197,0.484028376681742
12198,0.288674603174603
12199,0.725635580981606
12200,0.6980035683693
12201,0.928987620941466
12202,0.0400088763580938
12203,0.538645534127127
12204,0.621955572017716
12205,0.785633333333333
12206,0.677861610719196
12207,0.10366994478951
12208,0.827596619800431
12209,0.684044219969165
12210,0.102055585063343
12211,0.313197598611113
12212,0.5192809484499
12213,0.979043578643579
12214,0.587459640873186
12215,0.919534408608248
12216,0.359652947052947
12217,0.419341551689447
12218,0.157395804195804
12219,0.397260989010989
12220,0.153284230503796
12221,0.503150755209685
12222,0.135969352869353
12223,0.16607380952381
12224,0.584483333333333
12225,0.140199354349354
12226,0.436198941690493
12227,0.932481474960331
12228,0.865645328130241
12229,0.941893052911983
12230,0.7381700192405
12231,0.832383096539064
12232,0.88339448051948
12233,0.355442857142857
12234,0.941994444715176
12235,0.17003059111923
12236,0.588836191586192
12237,0.845135642135643
12238,0.0395237012987013
12239,0.573479221097948
12240,0.849236984126984
12241,0.474438608058608
12242,0.0852809523809524
12243,0.0997123721239271
12244,0.698183355533355
12245,0.857951551226551
12246,0.260059216057645
12247,0.151692715754804
12248,0.908459523809524
12249,0.658551043097304
12250,0.126715367965368
12251,0.145128318809655
12252,0.209778802369267
12253,0.42366507936508
12254,0.689980238921725
12255,0.134196031746032
12256,0.234127063353804
12257,0.414250426201628
12258,0.105515873015873
12259,0.285630959661522
12260,0.854265476190476
12261,0.364673012764838
12262,0.0600968403620159
12263,0.845025099615831
12264,0.676359788359788
12265,0.991349212077015
12266,0.0953022084981609
12267,0.0790996031746032
12268,0.56619309142997
12269,0.275431055900621
12270,0.511114567552613
12271,0.961445316963738
12272,0.339480301228562
12273,0.386437582478047
12274,0.198770634920635
12275,0.391582069025982
12276,0.506126169085256
12277,0.123034462759463
12278,0.635226514397381
12279,0.305608590783957
12280,0.591405815510225
12281,0.0806041847041847
12282,0.27836332894159
12283,0.425043881734347
12284,0.146361910801617
12285,0.429844163614164
12286,0.276892823441324
12287,0.395639323095205
12288,0.26510873015873
12289,0.422106800369657
12290,0.135292124542125
12291,0.552695929544925
12292,0.333672551072199
12293,0.275873381649203
12294,0.0594915276352176
12295,0.607807379819928
12296,0.279572625732492
12297,0.76924552052308
12298,0.247896315449257
12299,0.636856784316356
12300,0.17838127142263
12301,0.406915323171221
12302,0.268709315166268
12303,0.588406611098464
12304,0.459480791663637
12305,0.83497380952381
12306,0.111717417115897
12307,0.314298412698413
12308,0.852540801649647
12309,0.223022726092222
12310,0.641704256854257
12311,0.132986507936508
12312,0.265099519855789
12313,0.0773637754564322
12314,0.0515591520194599
12315,0.141859523809524
12316,0.344306107083566
12317,0.145569841269841
12318,0.363818940637906
12319,0.133066787913228
12320,0.3138075721185
12321,0.280730208126817
12322,0.712713442113442
12323,0.157014171667063
12324,0.658399728049728
12325,0.211439042439042
12326,0.236067857142857
12327,0.264278505089165
12328,0.0652478527092199
12329,0.207433130214013
12330,0.0334744189357885
12331,0.633434412769762
12332,0.971628849177998
12333,0.0465771235890744
12334,0.0870982729256445
12335,0.0709948773448773
12336,0.206373488329188
12337,0.304028859634758
12338,0.0896451714098918
12339,0.583808719008186
12340,0.799908553668554
12341,0.229366583416584
12342,0.195079735981826
12343,0.158836324500727
12344,0.638421812056483
12345,0.493535413092901
12346,0.851178429064395
